timestamp,type,amount,merchant_id,merchant_name,merchant_latitude,merchant_longitude,merchant_category,customer_id,customer_age,customer_latitude,customer_longitude,payment_method,currency,day_of_week,time_of_day,transaction_status,flag_fraudulent_activity,anomaly_score,applied_discounts,reward_points,transaction_channel,app_vs_website,device_used,balance_before,balance_after,transaction_fee
2023-11-29 10:22:39,deposit,403.0,1663,Merchant_1663,42.960797,154.81469,clothing_store,71955,72,-79.578581,132.410192,debit_card,USD,Sunday,afternoon,pending,False,0.76,42.32,54,in-person,mobile_app,smartphone,3509.35,3106.35,5.19
2023-11-29 10:22:40,deposit,244.02,2469,Merchant_2469,87.628138,163.260984,clothing_store,89499,27,-2.072596,-63.427356,cash,EUR,Thursday,afternoon,declined,True,0.75,32.33,79,online,mobile_app,desktop,3437.84,3193.82,8.32
2023-11-29 10:22:41,purchase,85.24,8017,Merchant_8017,51.328928,-78.012963,restaurant,71516,39,22.285154,-21.633041,cash,EUR,Monday,morning,pending,True,0.63,21.89,35,in-person,website,smartphone,2704.93,2619.69,4.63
2023-11-29 10:22:42,withdrawal,94.12,5879,Merchant_5879,48.009984,-171.458442,clothing_store,71787,75,22.087001,33.072227,cash,GBP,Tuesday,morning,declined,False,0.98,11.81,80,in-person,website,desktop,1489.99,1395.87,5.42
2023-11-29 10:22:43,purchase,300.08,1415,Merchant_1415,-27.364012,85.772238,restaurant,53501,51,29.159677,11.854142,debit_card,USD,Wednesday,afternoon,declined,True,0.56,26.26,15,in-person,mobile_app,desktop,9537.39,9237.31,4.89
2023-11-29 10:22:44,purchase,520.72,5818,Merchant_5818,-1.736142,132.842741,restaurant,54986,59,36.171058,-179.266205,cash,EUR,Tuesday,afternoon,completed,True,0.67,9.35,32,online,mobile_app,desktop,9258.9,8738.18,0.48
2023-11-29 10:22:45,deposit,892.4,3011,Merchant_3011,-61.896527,126.249486,electronics_store,99012,75,55.853297,-137.037995,credit_card,USD,Monday,evening,completed,True,0.55,42.91,12,in-person,mobile_app,desktop,3469.78,2577.38,9.29
2023-11-29 10:22:46,deposit,802.88,9569,Merchant_9569,-67.838733,45.589831,restaurant,30266,35,58.915935,110.159455,debit_card,USD,Sunday,evening,pending,True,0.63,17.12,30,online,mobile_app,smartphone,1306.3,503.41999999999996,5.62
2023-11-29 10:22:47,withdrawal,408.63,5222,Merchant_5222,-5.165828,-95.615055,electronics_store,62941,75,-30.658517,36.242028,debit_card,USD,Thursday,afternoon,declined,True,0.55,3.75,6,online,mobile_app,desktop,5259.88,4851.25,2.88
2023-11-29 10:22:48,purchase,472.85,5732,Merchant_5732,-72.005817,72.394305,electronics_store,30499,50,70.358424,-167.016945,credit_card,EUR,Sunday,evening,pending,True,0.82,49.71,17,online,mobile_app,smartphone,2805.99,2333.14,7.29
2023-11-29 10:22:49,deposit,855.62,6871,Merchant_6871,-58.936564,174.478342,clothing_store,49600,67,-67.245862,-155.506928,debit_card,EUR,Wednesday,afternoon,pending,True,0.99,35.36,94,in-person,website,desktop,9759.83,8904.21,2.21
2023-11-29 10:22:50,deposit,366.81,1554,Merchant_1554,-13.702083,-51.343413,restaurant,28222,30,-26.636362,37.145252,debit_card,GBP,Monday,morning,declined,True,0.93,11.91,39,in-person,mobile_app,smartphone,7503.32,7136.509999999999,4.64
2023-11-29 10:22:51,withdrawal,58.86,3759,Merchant_3759,37.296135,42.974072,restaurant,74360,67,86.698613,-3.301836,credit_card,GBP,Tuesday,afternoon,declined,False,0.66,30.84,19,online,mobile_app,desktop,9637.15,9578.289999999999,9.52
2023-11-29 10:22:52,deposit,769.56,7995,Merchant_7995,10.618877,174.100642,clothing_store,83984,31,63.313203,-66.374821,cash,GBP,Wednesday,evening,completed,True,0.6,24.52,60,in-person,website,smartphone,6608.45,5838.889999999999,8.58
2023-11-29 10:22:53,purchase,530.95,3334,Merchant_3334,20.534591,-163.563972,clothing_store,87244,79,-27.641298,130.830741,credit_card,EUR,Saturday,evening,completed,True,0.68,9.84,9,in-person,website,desktop,3638.82,3107.87,7.39
2023-11-29 10:22:54,withdrawal,300.91,8780,Merchant_8780,-67.032898,-87.135574,clothing_store,79167,51,25.876202,-169.454603,credit_card,EUR,Friday,afternoon,declined,True,0.95,15.89,85,online,website,desktop,924.85,623.94,3.29
2023-11-29 10:22:55,purchase,349.13,6373,Merchant_6373,-35.650855,-155.467065,electronics_store,97279,38,23.52991,145.19632,credit_card,EUR,Wednesday,afternoon,declined,True,0.77,26.46,46,online,mobile_app,desktop,5055.9,4706.7699999999995,7.93
2023-11-29 10:22:56,purchase,958.81,5325,Merchant_5325,-29.693781,126.256832,restaurant,59525,47,-15.224622,-99.167337,credit_card,USD,Friday,evening,completed,True,0.59,42.19,13,online,mobile_app,desktop,7884.29,6925.48,7.37
2023-11-29 10:22:57,purchase,850.29,7453,Merchant_7453,50.837347,16.261522,restaurant,52813,28,4.350334,-21.28562,cash,GBP,Thursday,evening,pending,False,0.79,7.75,86,online,website,desktop,9117.8,8267.509999999998,0.39
2023-11-29 10:22:58,purchase,30.21,9382,Merchant_9382,-74.977039,64.408789,restaurant,38996,26,42.139985,-43.028714,debit_card,USD,Sunday,morning,declined,True,0.87,19.02,26,online,mobile_app,smartphone,1397.85,1367.6399999999999,7.99
2023-11-29 10:22:59,deposit,730.0,4350,Merchant_4350,-65.629795,-152.581887,clothing_store,18579,40,-20.859969,47.547368,credit_card,EUR,Tuesday,afternoon,completed,True,0.71,41.75,54,in-person,website,smartphone,442.48,-287.52,0.61
2023-11-29 10:23:00,withdrawal,835.52,3951,Merchant_3951,51.140318,12.835201,restaurant,57069,41,-21.723137,-86.10492,cash,USD,Friday,afternoon,pending,True,0.75,30.11,74,in-person,mobile_app,smartphone,1084.45,248.93000000000006,4.13
2023-11-29 10:23:01,deposit,323.87,2888,Merchant_2888,-60.125624,-20.85963,restaurant,28495,53,70.785751,67.526149,cash,USD,Monday,evening,completed,True,0.69,45.51,24,online,website,smartphone,2303.52,1979.65,0.3
2023-11-29 10:23:02,withdrawal,728.2,8007,Merchant_8007,67.522811,-146.929606,clothing_store,16053,49,2.489236,-124.267509,debit_card,GBP,Wednesday,evening,completed,False,0.66,25.71,63,online,mobile_app,smartphone,9505.89,8777.689999999999,9.12
2023-11-29 10:23:03,withdrawal,436.94,2094,Merchant_2094,-23.953637,-107.563469,electronics_store,93176,21,62.066993,38.147039,credit_card,EUR,Monday,morning,pending,False,0.76,47.51,81,online,website,smartphone,6941.54,6504.6,9.35
2023-11-29 10:23:04,deposit,928.66,2489,Merchant_2489,15.203573,96.954027,restaurant,30666,61,-51.88462,-97.801449,debit_card,EUR,Sunday,morning,pending,False,0.73,28.43,83,online,website,smartphone,1125.68,197.0200000000001,3.84
2023-11-29 10:23:05,withdrawal,440.89,7762,Merchant_7762,-58.033991,37.424367,restaurant,13959,63,-55.138208,14.917973,debit_card,GBP,Sunday,afternoon,pending,True,0.71,44.94,41,online,mobile_app,smartphone,5237.39,4796.5,2.42
2023-11-29 10:23:06,withdrawal,851.21,8533,Merchant_8533,2.017304,-151.175957,clothing_store,32346,73,-57.294555,4.585509,debit_card,EUR,Wednesday,morning,declined,True,0.54,27.62,73,online,mobile_app,desktop,6997.52,6146.31,9.08
2023-11-29 10:23:07,withdrawal,251.88,7919,Merchant_7919,-62.42376,-96.25695,clothing_store,22425,26,30.679104,-160.805069,credit_card,EUR,Thursday,afternoon,completed,False,0.93,27.34,32,in-person,mobile_app,desktop,169.07,-82.81,8.63
2023-11-29 10:23:08,purchase,205.52,9997,Merchant_9997,55.556958,-28.618839,restaurant,80571,53,-14.39635,-126.699919,credit_card,USD,Friday,evening,completed,True,0.99,44.58,57,online,website,smartphone,2122.19,1916.67,6.33
2023-11-29 10:23:09,withdrawal,733.5,4525,Merchant_4525,-59.092351,67.304942,electronics_store,75958,23,6.848693,-16.787618,cash,USD,Wednesday,afternoon,pending,True,0.58,49.25,51,online,mobile_app,smartphone,8933.39,8199.89,3.74
2023-11-29 10:23:10,purchase,720.11,7896,Merchant_7896,-54.136817,-118.387706,restaurant,32276,22,-8.434398,113.330235,cash,USD,Saturday,evening,declined,True,0.71,11.43,6,online,mobile_app,desktop,2276.12,1556.0099999999998,6.95
2023-11-29 10:23:11,purchase,872.79,3561,Merchant_3561,-3.292828,105.270136,restaurant,35327,42,-36.103246,-96.650568,credit_card,EUR,Wednesday,morning,pending,False,0.82,43.24,97,online,website,desktop,9277.41,8404.619999999999,5.21
2023-11-29 10:23:12,purchase,695.46,5161,Merchant_5161,-18.763816,49.729416,restaurant,24030,33,-9.540286,-50.72519,credit_card,EUR,Wednesday,evening,completed,True,0.99,48.05,18,in-person,mobile_app,desktop,4442.58,3747.12,4.57
2023-11-29 10:23:13,withdrawal,246.54,9452,Merchant_9452,84.101304,143.446693,electronics_store,28711,36,-76.754225,128.620909,cash,USD,Friday,afternoon,declined,True,0.67,28.6,76,in-person,website,desktop,8311.45,8064.910000000001,3.1
2023-11-29 10:23:14,deposit,895.72,2640,Merchant_2640,-32.137599,-57.252687,clothing_store,52163,62,50.269557,43.342521,credit_card,GBP,Friday,evening,declined,False,0.55,44.46,70,online,website,desktop,997.05,101.32999999999993,2.45
2023-11-29 10:23:15,purchase,592.75,6466,Merchant_6466,76.864799,-74.393067,clothing_store,35223,56,22.394731,43.055409,cash,USD,Saturday,afternoon,declined,True,0.84,47.41,21,in-person,mobile_app,desktop,7980.83,7388.08,5.5
2023-11-29 10:23:16,purchase,781.92,2441,Merchant_2441,-20.881666,-162.782572,electronics_store,62453,74,42.511655,-43.356677,debit_card,GBP,Friday,evening,completed,False,0.58,25.25,61,in-person,website,smartphone,2751.74,1969.8199999999997,0.37
2023-11-29 10:23:17,withdrawal,250.66,7982,Merchant_7982,-86.893751,70.701032,clothing_store,17006,21,29.954806,-59.819389,cash,EUR,Monday,afternoon,declined,False,0.59,44.3,8,in-person,mobile_app,desktop,1747.31,1496.6499999999999,5.72
2023-11-29 10:23:18,purchase,847.6,4878,Merchant_4878,-40.156316,-178.777179,restaurant,95868,47,-6.952942,-20.290282,cash,USD,Wednesday,afternoon,declined,False,0.52,22.84,17,online,website,smartphone,5604.62,4757.0199999999995,2.18
2023-11-29 10:23:19,withdrawal,48.39,1928,Merchant_1928,-42.747072,-54.014379,electronics_store,38096,56,70.940769,-159.78104,debit_card,USD,Sunday,afternoon,declined,False,0.85,32.49,32,online,website,smartphone,2682.01,2633.6200000000003,7.51
2023-11-29 10:23:20,withdrawal,335.73,3673,Merchant_3673,-3.930095,85.823536,electronics_store,51468,29,77.480478,-129.690524,debit_card,GBP,Saturday,evening,pending,False,0.9,37.88,66,online,website,desktop,2640.9,2305.17,3.31
2023-11-29 10:23:21,deposit,808.66,2490,Merchant_2490,-62.158281,149.936719,electronics_store,37969,78,6.870562,-152.717597,debit_card,EUR,Monday,afternoon,completed,True,0.78,17.12,9,in-person,mobile_app,smartphone,8761.84,7953.18,8.78
2023-11-29 10:23:22,deposit,850.15,6044,Merchant_6044,17.445848,77.375023,clothing_store,14360,51,29.672958,-111.202416,cash,USD,Monday,morning,pending,False,0.83,35.02,79,online,mobile_app,desktop,6934.31,6084.160000000001,6.49
2023-11-29 10:23:23,withdrawal,421.13,4028,Merchant_4028,-79.597665,178.738736,clothing_store,37104,43,-57.816742,-154.732064,credit_card,GBP,Friday,afternoon,completed,True,0.82,12.25,96,online,website,desktop,5240.51,4819.38,9.74
2023-11-29 10:23:24,withdrawal,382.92,6716,Merchant_6716,72.120059,-114.109399,clothing_store,75156,77,-43.505403,39.765826,credit_card,GBP,Monday,afternoon,completed,True,0.67,16.05,44,in-person,mobile_app,desktop,2812.72,2429.7999999999997,5.78
2023-11-29 10:23:25,withdrawal,787.31,5124,Merchant_5124,35.364572,-113.815063,restaurant,50882,53,-43.241792,80.910707,debit_card,EUR,Wednesday,afternoon,declined,False,0.67,31.44,90,in-person,mobile_app,smartphone,5889.73,5102.42,2.66
2023-11-29 10:23:26,deposit,822.26,6987,Merchant_6987,-1.503112,18.124917,clothing_store,79790,46,-46.419176,58.071783,cash,USD,Thursday,evening,declined,True,0.89,35.3,26,online,mobile_app,desktop,7749.48,6927.219999999999,5.39
2023-11-29 10:23:27,purchase,606.54,6202,Merchant_6202,-5.664612,3.631782,restaurant,34839,42,-12.417032,4.837368,debit_card,EUR,Sunday,morning,pending,True,0.53,14.45,56,online,website,smartphone,3004.77,2398.23,5.12
2023-11-29 10:23:28,withdrawal,349.9,5904,Merchant_5904,5.920094,77.12639,electronics_store,69950,59,87.565306,-67.071771,credit_card,USD,Sunday,morning,declined,True,0.81,18.76,66,online,mobile_app,desktop,4462.44,4112.54,7.36
2023-11-29 10:23:29,purchase,949.49,9563,Merchant_9563,61.499266,-47.268797,electronics_store,50234,76,-37.025998,5.455974,credit_card,EUR,Sunday,evening,pending,True,0.83,39.65,14,online,mobile_app,smartphone,5495.06,4545.570000000001,4.71
2023-11-29 10:23:30,purchase,964.03,5575,Merchant_5575,46.379256,-88.505002,clothing_store,13847,23,-24.993908,120.468661,cash,EUR,Friday,evening,pending,True,0.83,34.45,15,online,website,smartphone,6014.43,5050.400000000001,9.39
2023-11-29 10:23:31,purchase,846.67,4574,Merchant_4574,-79.936214,100.091989,restaurant,95248,72,31.337066,-174.076825,cash,GBP,Wednesday,morning,completed,True,0.98,6.97,35,online,mobile_app,smartphone,2817.41,1970.7399999999998,2.22
2023-11-29 10:23:32,deposit,515.32,2536,Merchant_2536,-52.461915,-155.957533,restaurant,81435,26,-14.974945,54.386739,debit_card,EUR,Sunday,afternoon,completed,True,0.7,27.24,7,online,mobile_app,desktop,4102.15,3586.8299999999995,0.61
2023-11-29 10:23:33,purchase,242.8,6216,Merchant_6216,-85.770433,-98.520284,clothing_store,24054,32,63.902922,-151.016453,cash,EUR,Sunday,morning,declined,True,0.66,23.77,12,online,website,smartphone,4457.78,4214.98,7.34
2023-11-29 10:23:34,withdrawal,620.64,8694,Merchant_8694,71.485087,126.067232,clothing_store,97790,21,21.144158,35.396541,cash,GBP,Saturday,afternoon,declined,False,0.56,47.92,25,online,website,desktop,9249.33,8628.69,9.62
2023-11-29 10:23:35,withdrawal,574.77,7157,Merchant_7157,-70.44601,153.923872,electronics_store,13722,45,11.205411,-72.956908,debit_card,USD,Sunday,morning,completed,True,0.83,30.69,52,in-person,website,smartphone,8606.29,8031.52,7.42
2023-11-29 10:23:36,withdrawal,30.8,8062,Merchant_8062,-76.116945,-131.04746,restaurant,89980,77,-75.367278,-78.964355,cash,GBP,Thursday,evening,pending,True,0.98,44.62,20,online,mobile_app,smartphone,2089.09,2058.29,1.41
2023-11-29 10:23:37,deposit,811.56,3844,Merchant_3844,-76.152615,75.116479,clothing_store,66076,32,18.748622,-50.368466,cash,GBP,Tuesday,afternoon,declined,False,0.92,38.47,34,online,website,desktop,4170.6,3359.0400000000004,9.58
2023-11-29 10:23:38,withdrawal,801.11,8894,Merchant_8894,-36.823731,-50.001779,restaurant,36467,69,69.619428,-143.106008,credit_card,GBP,Sunday,evening,completed,False,0.9,7.01,84,online,website,smartphone,891.74,90.63,0.75
2023-11-29 10:23:39,withdrawal,540.2,6619,Merchant_6619,37.233841,73.107968,electronics_store,53489,41,-43.263506,-82.534698,cash,GBP,Wednesday,evening,declined,True,0.57,26.27,46,online,website,desktop,3535.15,2994.95,3.01
2023-11-29 10:23:40,deposit,406.73,3908,Merchant_3908,5.387299,-24.508594,electronics_store,47295,22,-64.916547,102.66933,credit_card,USD,Saturday,afternoon,declined,True,0.93,4.55,69,in-person,mobile_app,smartphone,5397.81,4991.08,0.69
2023-11-29 10:23:41,deposit,439.08,3879,Merchant_3879,-86.177189,20.560267,restaurant,96577,80,38.67894,127.394048,credit_card,EUR,Wednesday,morning,completed,True,0.92,5.1,52,in-person,website,smartphone,1773.06,1333.98,8.36
2023-11-29 10:23:42,withdrawal,552.61,6858,Merchant_6858,76.179256,-66.106554,electronics_store,49552,43,-46.491313,81.160594,debit_card,EUR,Wednesday,evening,completed,True,0.97,39.54,18,online,mobile_app,smartphone,5296.13,4743.52,7.11
2023-11-29 10:23:43,deposit,321.89,3769,Merchant_3769,-1.811313,107.093685,restaurant,53846,68,-68.93347,26.580069,cash,EUR,Saturday,morning,declined,True,0.51,42.35,12,in-person,website,desktop,8922.5,8600.61,4.59
2023-11-29 10:23:44,withdrawal,651.43,9602,Merchant_9602,-45.885981,51.470487,clothing_store,33062,67,35.340473,-76.574215,debit_card,USD,Monday,evening,pending,True,0.55,43.98,95,online,website,smartphone,5352.63,4701.2,6.46
2023-11-29 10:23:45,withdrawal,182.46,2950,Merchant_2950,-83.113575,-37.301713,electronics_store,65285,29,4.266854,138.476339,cash,EUR,Tuesday,evening,pending,True,0.65,21.54,15,online,mobile_app,desktop,6193.77,6011.31,7.48
2023-11-29 10:23:46,deposit,69.06,1313,Merchant_1313,79.401104,35.544355,electronics_store,82908,25,-52.993342,110.501688,credit_card,GBP,Sunday,morning,pending,True,0.5,47.9,60,online,website,smartphone,2216.63,2147.57,4.45
2023-11-29 10:23:47,withdrawal,431.85,3800,Merchant_3800,66.553548,19.782366,clothing_store,97539,75,-34.131686,22.93857,credit_card,USD,Monday,evening,pending,True,0.9,23.15,71,in-person,mobile_app,smartphone,6512.09,6080.24,3.05
2023-11-29 10:23:48,deposit,204.79,3807,Merchant_3807,74.276733,155.095145,restaurant,13457,40,-61.898951,89.359159,debit_card,USD,Saturday,evening,pending,False,0.77,13.74,20,online,mobile_app,smartphone,2645.79,2441.0,2.52
2023-11-29 10:23:49,withdrawal,824.34,1022,Merchant_1022,-61.781827,46.921219,restaurant,57601,79,-45.597191,1.846053,debit_card,GBP,Thursday,morning,completed,False,0.59,6.65,40,in-person,mobile_app,smartphone,7473.03,6648.69,2.48
2023-11-29 10:23:50,purchase,551.36,1212,Merchant_1212,-61.926247,159.24525,restaurant,87064,42,58.973358,-84.324252,debit_card,GBP,Saturday,evening,declined,True,0.55,13.35,89,online,mobile_app,desktop,1942.63,1391.27,4.55
2023-11-29 10:23:51,purchase,90.99,1163,Merchant_1163,17.588961,33.728858,clothing_store,78246,23,-65.052261,-169.160392,debit_card,USD,Sunday,afternoon,pending,True,0.76,28.33,10,online,website,smartphone,8557.68,8466.69,1.7
2023-11-29 10:23:52,deposit,438.48,9039,Merchant_9039,-24.338947,-127.922184,clothing_store,89929,40,-69.377158,-59.57468,debit_card,GBP,Tuesday,morning,completed,False,0.92,43.28,80,in-person,mobile_app,desktop,5114.03,4675.549999999999,6.77
2023-11-29 10:23:53,withdrawal,862.47,5864,Merchant_5864,88.606083,39.551573,electronics_store,96785,59,44.492783,3.68829,debit_card,USD,Sunday,morning,pending,True,0.73,46.88,47,in-person,mobile_app,desktop,7044.92,6182.45,1.55
2023-11-29 10:23:54,deposit,900.26,4143,Merchant_4143,13.599958,-136.480531,electronics_store,25235,78,35.71748,-57.273297,cash,EUR,Friday,afternoon,pending,False,0.83,8.91,47,in-person,website,desktop,4343.51,3443.25,4.07
2023-11-29 10:23:55,purchase,741.03,2231,Merchant_2231,47.661038,77.957399,restaurant,82878,19,-30.643987,116.693841,credit_card,GBP,Saturday,morning,pending,True,0.64,14.9,6,online,mobile_app,desktop,6135.45,5394.42,6.73
2023-11-29 10:23:56,deposit,475.62,3382,Merchant_3382,-73.070436,11.195833,electronics_store,88600,48,19.916988,-149.532584,credit_card,EUR,Monday,morning,completed,True,0.94,0.14,68,in-person,mobile_app,smartphone,3769.15,3293.53,1.14
2023-11-29 10:23:57,purchase,983.1,7014,Merchant_7014,-86.075508,-88.705997,electronics_store,72911,49,32.808008,124.065501,credit_card,EUR,Thursday,morning,pending,True,0.94,38.57,43,online,website,smartphone,8506.23,7523.129999999999,8.22
2023-11-29 10:23:58,deposit,129.59,5763,Merchant_5763,-44.803619,-122.262755,restaurant,52723,28,25.279639,-110.877221,debit_card,GBP,Friday,evening,pending,True,0.85,20.06,20,in-person,mobile_app,smartphone,8735.83,8606.24,2.15
2023-11-29 10:23:59,deposit,787.84,2230,Merchant_2230,89.389255,42.890666,clothing_store,30185,51,-25.574341,-7.59719,credit_card,USD,Tuesday,evening,pending,False,0.82,14.73,15,in-person,website,desktop,779.56,-8.280000000000086,4.23
2023-11-29 10:24:00,withdrawal,764.32,3761,Merchant_3761,63.153721,-133.572257,restaurant,41306,75,-9.217474,-143.691524,debit_card,EUR,Wednesday,evening,pending,True,0.67,48.07,5,online,mobile_app,desktop,3249.98,2485.66,6.46
2023-11-29 10:24:01,withdrawal,704.37,4956,Merchant_4956,19.176751,164.023841,electronics_store,51623,38,-73.585368,134.674156,cash,GBP,Saturday,afternoon,declined,True,0.86,21.19,5,online,mobile_app,smartphone,3154.41,2450.04,6.04
2023-11-29 10:24:02,deposit,102.42,1875,Merchant_1875,86.447897,-130.616296,clothing_store,59382,21,-89.04805,140.880921,debit_card,GBP,Thursday,morning,pending,True,0.91,8.18,49,in-person,website,desktop,9430.5,9328.08,6.68
2023-11-29 10:24:03,withdrawal,519.14,4576,Merchant_4576,-80.620705,151.022045,clothing_store,76029,68,64.340422,-20.099488,credit_card,GBP,Thursday,evening,pending,False,0.74,23.85,59,in-person,mobile_app,smartphone,267.9,-251.24,6.34
2023-11-29 10:24:04,withdrawal,646.55,9412,Merchant_9412,77.192333,-52.918712,restaurant,79945,80,65.423805,119.004738,credit_card,USD,Wednesday,afternoon,declined,True,0.95,38.66,79,online,website,desktop,8331.26,7684.71,7.37
2023-11-29 10:24:05,deposit,814.71,4014,Merchant_4014,-5.255283,-146.845566,restaurant,95673,76,-88.431014,-176.888824,credit_card,GBP,Wednesday,evening,pending,False,0.51,35.39,34,online,mobile_app,desktop,7919.4,7104.69,8.81
2023-11-29 10:24:06,purchase,484.23,5247,Merchant_5247,55.587159,-66.929296,electronics_store,98176,53,63.523682,-102.538344,debit_card,EUR,Monday,morning,pending,True,0.77,37.4,55,online,website,smartphone,3183.21,2698.98,2.34
2023-11-29 10:24:07,deposit,774.43,1940,Merchant_1940,30.878225,167.913486,electronics_store,12731,73,-37.484145,-49.138756,cash,EUR,Sunday,morning,declined,True,0.58,28.31,18,in-person,mobile_app,smartphone,3906.95,3132.52,4.5
2023-11-29 10:24:08,deposit,354.78,5359,Merchant_5359,-55.15518,25.447485,clothing_store,16059,39,-44.57624,69.681381,cash,USD,Tuesday,afternoon,declined,False,0.98,42.51,3,online,website,smartphone,8064.61,7709.83,8.99
2023-11-29 10:24:09,withdrawal,883.98,2427,Merchant_2427,-80.937948,84.030863,clothing_store,24938,27,-50.221554,-10.435366,debit_card,GBP,Wednesday,morning,pending,False,0.65,43.97,57,online,website,desktop,1548.8,664.8199999999999,9.29
2023-11-29 10:24:10,purchase,144.81,4964,Merchant_4964,-17.464521,56.229182,electronics_store,17123,19,32.626767,-104.537528,cash,EUR,Monday,evening,declined,True,0.78,18.07,42,in-person,website,smartphone,2233.53,2088.7200000000003,1.91
2023-11-29 10:24:11,purchase,594.11,9542,Merchant_9542,-5.311635,55.157136,clothing_store,33329,66,63.95205,-131.710026,credit_card,GBP,Friday,morning,completed,True,0.96,8.72,35,in-person,mobile_app,smartphone,6597.4,6003.29,2.72
2023-11-29 10:24:12,withdrawal,531.85,3528,Merchant_3528,-64.334257,-155.368921,clothing_store,64356,48,63.81781,-82.548947,credit_card,USD,Sunday,evening,pending,False,0.95,17.56,14,in-person,website,smartphone,7592.62,7060.7699999999995,8.48
2023-11-29 10:24:13,deposit,31.87,9320,Merchant_9320,-58.431661,-61.509728,clothing_store,44878,30,-60.11462,10.905635,credit_card,EUR,Friday,evening,pending,True,0.89,2.05,27,in-person,mobile_app,desktop,7730.32,7698.45,7.56
2023-11-29 10:24:14,withdrawal,370.16,6502,Merchant_6502,-56.334313,-136.287362,clothing_store,11591,37,87.622687,66.014914,cash,USD,Tuesday,morning,pending,False,0.63,5.61,40,online,website,desktop,4512.61,4142.45,3.16
2023-11-29 10:24:15,purchase,147.13,9153,Merchant_9153,9.465892,106.752984,restaurant,93722,53,-78.955802,78.396153,debit_card,EUR,Wednesday,morning,pending,True,0.81,39.78,41,online,website,smartphone,4299.12,4151.99,7.72
2023-11-29 10:24:16,withdrawal,91.55,7013,Merchant_7013,83.798927,-89.008232,electronics_store,18833,60,49.731049,-126.84686,cash,GBP,Monday,morning,declined,True,0.52,7.33,59,in-person,website,desktop,6982.42,6890.87,2.83
2023-11-29 10:24:17,purchase,482.87,5861,Merchant_5861,24.228488,-103.08734,restaurant,98427,55,71.078975,-108.653545,credit_card,EUR,Wednesday,evening,pending,True,0.54,4.35,26,in-person,website,desktop,8765.08,8282.21,4.12
2023-11-29 10:24:18,withdrawal,915.58,1920,Merchant_1920,87.818049,-59.282271,restaurant,45282,29,71.580476,31.923487,credit_card,USD,Thursday,morning,declined,True,0.74,14.11,16,online,website,smartphone,8122.61,7207.03,1.42
2023-11-29 10:24:19,purchase,744.97,1434,Merchant_1434,-29.324092,101.574889,electronics_store,78224,44,-19.011718,-99.187377,credit_card,USD,Tuesday,evening,completed,True,0.64,2.24,64,in-person,mobile_app,smartphone,3955.42,3210.45,9.52
2023-11-29 10:24:20,deposit,416.06,8293,Merchant_8293,31.403436,-82.827297,restaurant,90883,46,-35.688198,135.73739,cash,USD,Wednesday,morning,completed,True,0.99,48.39,96,online,website,smartphone,471.08,55.01999999999998,2.12
2023-11-29 10:24:21,purchase,356.47,1825,Merchant_1825,39.795422,-50.83608,electronics_store,53720,51,88.91384,101.914126,cash,USD,Wednesday,evening,pending,True,0.63,21.21,91,online,website,desktop,5326.56,4970.09,3.76
2023-11-29 10:24:22,deposit,361.08,7160,Merchant_7160,78.060601,13.388034,clothing_store,23815,76,-65.962832,-122.482658,debit_card,GBP,Tuesday,evening,completed,True,0.94,18.65,40,online,website,smartphone,6588.7,6227.62,4.43
2023-11-29 10:24:23,withdrawal,920.68,3808,Merchant_3808,-76.913253,-57.284983,clothing_store,74470,72,17.108336,27.430409,cash,USD,Saturday,evening,completed,True,0.58,26.89,80,online,mobile_app,smartphone,1224.68,304.0000000000001,0.82
2023-11-29 10:24:24,purchase,428.61,7349,Merchant_7349,1.979007,19.83029,clothing_store,89736,27,-14.722727,-24.404805,cash,EUR,Friday,morning,pending,True,0.62,19.44,67,online,mobile_app,smartphone,9034.69,8606.08,9.25
2023-11-29 10:24:25,purchase,357.86,6536,Merchant_6536,42.700796,-10.556286,restaurant,12615,60,-11.747413,-4.808657,credit_card,USD,Sunday,morning,pending,True,0.73,44.04,7,in-person,website,smartphone,8271.79,7913.930000000001,9.82
2023-11-29 10:24:26,purchase,234.84,2453,Merchant_2453,81.675448,-111.710045,electronics_store,65196,79,-42.554294,28.655304,cash,USD,Sunday,evening,declined,True,0.57,9.77,15,in-person,mobile_app,desktop,4466.03,4231.19,4.49
2023-11-29 10:24:27,deposit,194.41,5918,Merchant_5918,1.83203,92.813433,restaurant,19444,68,-1.719091,42.849423,debit_card,GBP,Sunday,morning,completed,True,0.66,47.52,24,online,website,smartphone,7518.51,7324.1,2.37
2023-11-29 10:24:28,purchase,163.13,5533,Merchant_5533,52.929255,104.363281,clothing_store,87943,18,78.54562,177.010755,cash,USD,Monday,morning,declined,False,0.57,0.34,42,online,mobile_app,smartphone,4926.66,4763.53,2.35
2023-11-29 10:24:29,deposit,419.88,1352,Merchant_1352,4.099612,44.949669,electronics_store,77230,56,-30.331206,27.56999,debit_card,USD,Wednesday,morning,completed,True,0.88,24.45,52,in-person,mobile_app,smartphone,9906.77,9486.890000000001,7.04
2023-11-29 10:24:30,purchase,992.48,9432,Merchant_9432,-25.645501,116.769269,clothing_store,37033,72,61.989568,-159.447395,credit_card,USD,Wednesday,evening,completed,True,0.57,34.41,55,in-person,mobile_app,smartphone,5031.97,4039.4900000000002,2.47
